id,text,original_label,annotation_label,emoji_label,annotation_0,annotation_label_0,annotation_1,annotation_label_1,annotation_2,annotation_label_2,annotation_3,annotation_label_3,llm_annotation
402,@user i see why Brandon is your favorite He was too awesome.madamfrankenstein89 this…,5,3,😊,😊,3,🔥,0,😊,3,😊,3,2
520,A cool stained glass rose from my favorite animated film Beauty and the Beast #tattoo…,5,3,😊,😊,3,😊,3,📷,1,😊,3,1
2995,This dude lights my fire. Literally #fire #longexposure #camping #weandnow #embers #flame…,4,0,🔥,🔥,0,😊,3,📷,1,🔥,0,0
758,Had Birthday Lunch With My Family At Olive Garden Today... I Think We Had A Good Time! Thanks…,19,2,😜,😊,3,😊,3,😊,3,😊,3,3
1338,"SO PUMPED TO BE DOING THIS SHOW TOMORROW NIGHT. 10 PM, @user UCB Franklin. Oh, come on, you…",19,2,😜,😊,3,🔥,0,🔥,0,🔥,0,0
2136,"#CannonRebel @ Big Bear Lake, California",10,1,📷,📷,1,📷,1,📷,1,📷,1,1
1589,Top/Down in foulxplay | Sunday Shoot | LA Connections Brand: foulxplayPhotographer:…,10,1,📷,📷,1,📷,1,📷,1,📷,1,1
1324,Can you guess where we are?!? I'll give you a hint.... I tagged the location LOVE THIS…,19,2,😜,📷,1,😜,2,📷,1,😜,2,1
2910,Handstand lateral first steps.. Still a long way to go but fun any way #handstand365…,4,0,🔥,😊,3,😊,3,😜,2,🔥,0,1
1005,Currently at the District Freestyle Showcase!! @ San Jose Marriott,19,2,😜,😊,3,😜,2,🔥,0,🔥,0,2
1493,"Not too bad. Not too good, but not too bad! - Drinking a Round Midnight @ Heritage Lake -",19,2,😜,😜,2,🔥,0,😊,3,😜,2,3
2735,@user look at that spoiler,4,0,🔥,😊,3,📷,1,😜,2,😜,2,0
527,"Never had #ChambordSour, its pretty good @ The Mint LA",5,3,😊,😊,3,😜,2,😊,3,😊,3,0
1877,Fs 180 from today @user @ Boyle Heights Latin American Church of The Nazarene,10,1,📷,😊,3,😜,2,🔥,0,🔥,0,1
2374,PARK CITY #sundance2017 COME CELEBRATE THIS FALCON WIN AND MY BDAY TONIGHT AT @user …,4,0,🔥,😊,3,😊,3,🔥,0,🔥,0,0
1496,"T.G.I.F. #Letsdrinktothat @ Carson, California",19,2,😜,📷,1,📷,1,📷,1,😜,2,0
1191,Let the festivities begin @ Normandie Casino,19,2,😜,🔥,0,🔥,0,🔥,0,😜,2,0
324,Cheers! Mmmm Hot Sake. My fav #ilovesushi #sushi #hot #sake #hotsake #Ilove #ilovesushi #yum…,5,3,😊,🔥,0,😊,3,😊,3,😊,3,0
807,"just want proof that it was clean b4 making chili etc, etc, etc tonight the wee boy is…",19,2,😜,😊,3,🔥,0,😊,3,😜,2,0
1222,Bringin' it back to the old school #ameoba #ameobamusic #sf #sanfrancisco @ Amoeba San Francisco,19,2,😜,📷,1,🔥,0,😊,3,😊,3,1
2038,Wednesday 11am-6pm Hauser Wirth &amp; Shimmel art complex vishn9 RETNA #retna ironeyeretna…,10,1,📷,😊,3,😜,2,🔥,0,📷,1,0
1108,Here are three more reasons to live at Ducks Village! As if you needed anymore #bestofcampus…,19,2,😜,😊,3,😊,3,😊,3,😊,3,1
1350,9th wheeling watching the OSU game. LIKE. A. BOSS. #foreveralone #beaverbelievers #friends @user,19,2,😜,📷,1,🔥,0,🔥,0,😜,2,2
1812,Channeling my inner @user : bittersweetmangoproductions Thanks for a great shoot…,10,1,📷,📷,1,📷,1,📷,1,😊,3,1
431,Met a new friend @ Mt Rose today. #feelingaccomplished #fulfillment #iphonography…,5,3,😊,😊,3,😊,3,😊,3,😊,3,1
673,"My little family. Hahahaha it was a nice trial night, for the boy not the dog; the dog…",5,3,😊,😊,3,😜,2,😊,3,😊,3,2
1750,Candid @ Bubba Gump Shrimp Co. Santa Monica,10,1,📷,😊,3,📷,1,📷,1,😊,3,2
2743,"Cab, Belgian Ale, Spicy Kale Pizza #HonorWinesAndSpirits #Yvonne #YvonneEWhite…",4,0,🔥,😊,3,🔥,0,📷,1,😊,3,1
1082,Cute little date night @ Griffith Observatory,19,2,😜,😊,3,😊,3,📷,1,😊,3,3
2392,under_ray_ted with the UnDs of his #ferrisbueller SB. @ San Francisco Bay,4,0,🔥,😊,3,🔥,0,📷,1,😜,2,1
157,"Lovely times... @ Santa Monica, California",5,3,😊,😊,3,😊,3,😊,3,😊,3,3
629,"Winter walk with Stephens family @ Salt Spring Island, BC",5,3,😊,😊,3,😊,3,😊,3,😊,3,3
566,I can't explain how proud I am of these 2 ladies Usually they slave away all night and morning…,5,3,😊,😊,3,😜,2,😊,3,😊,3,3
1801,Boldly go. bigfatpaulyw #friday #weekend #beach #divein @ Carlsbad Beach,10,1,📷,😊,3,📷,1,🔥,0,😜,2,1
2713,"I got the toast for you pop-pop-pop-pop tarts @ Los Angeles, California",4,0,🔥,😊,3,😜,2,😊,3,😜,2,1
2185,mirror pics never go out of style @ Washington State University,10,1,📷,📷,1,📷,1,📷,1,😊,3,1
269,One year later! W/ @user #TrackBanquet @ Cerritos College,5,3,😊,📷,1,📷,1,🔥,0,😊,3,1
1300,Delicious liver cleanse and a shot of ginger juice #healthy #amarsantana #cheflife…,19,2,😜,📷,1,😊,3,😊,3,😊,3,1
977,Awww! Muuaaahhh @user @user hey looks who I meet at #pcmacl !!,19,2,😜,😊,3,😜,2,😜,2,😊,3,2
366,Busy day at work w iPhone sale! En route to Disneyland,5,3,😊,😊,3,🔥,0,🔥,0,😜,2,1
64,@user well then do something that can earn you 5 years of money,5,3,😊,😊,3,🔥,0,😜,2,😜,2,0
2085,": @user #porcelain @ Frazier Park, California",10,1,📷,📷,1,📷,1,📷,1,😊,3,1
213,"Look and smile, Rory A picture with Rory's primary Oncology…",5,3,😊,📷,1,📷,1,📷,1,📷,1,1
2290,#starwars #rogueone is #EVERYTHING!! #YAS !! Kinda #trippy because it relates to the #current…,4,0,🔥,😊,3,😜,2,🔥,0,🔥,0,2
2631,FIREEEEEEEEE~~ I think this is the first song I ever heard got really really popular in Kpop so…,4,0,🔥,🔥,0,🔥,0,🔥,0,🔥,0,0
2620,It's too lit,4,0,🔥,🔥,0,😜,2,😜,2,🔥,0,0
507,"""All that junk inside that trunk"" Getting down in @user class at @user …",5,3,😊,😊,3,🔥,0,🔥,0,😜,2,0
1429,@ The Cosmopolitan of Las Vegas,19,2,😜,📷,1,📷,1,📷,1,😊,3,1
1218,The shots of tequila are for the bird or me? @ Casa De Flores,19,2,😜,📷,1,😜,2,📷,1,😜,2,0
1990,Monday blues. @user + @user _#franciskenneth allendanielphoto @ Pocket…,10,1,📷,📷,1,📷,1,🔥,0,😊,3,1
900,I think I got someone hooked on @user #facials You never get a second chance to make a…,19,2,😜,🔥,0,😊,3,🔥,0,😜,2,0
2843,GOODMOOD LOS ANGELES SHORT FILM DROPPING SOON! To stay tuned JUST follow the squad for MUSIC WE…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
470,Santa Barbara is nice so I think I will stay a while Follow along on snapchat to see all my…,5,3,😊,😊,3,📷,1,🔥,0,😊,3,1
2717,Part 4 raphsberry @ Millennium Dance Complex,4,0,🔥,😊,3,😜,2,🔥,0,🔥,0,1
1600,The OG with the OG stunt. The biggest 360 invert on the planet. @user @user @user,10,1,📷,😊,3,🔥,0,🔥,0,🔥,0,0
117,First time here paig3_10 #happysunday @ Troubadour,5,3,😊,📷,1,😊,3,🔥,0,😊,3,1
2340,New Slate Goodies This is thanks @user @ Jo-Ann Fabric and Craft Stores,4,0,🔥,😊,3,😊,3,😊,3,😊,3,1
2212,Holiday party vibes tonight with a spread fit for a king or queen. | 1549events…,10,1,📷,🔥,0,🔥,0,🔥,0,😊,3,3
10,Happy #NationalChocolateChipDay! Did you know we have #ChocolateChip #ButterCookies? …,5,3,😊,😊,3,😜,2,😊,3,😊,3,3
2203,It's the start of a long holiday weekend! Time to indulge! : @user @ Connie &amp; Ted's,10,1,📷,😊,3,😜,2,😊,3,😊,3,0
569,"I'm thankful for...well a lot happy thanksgiving everyone! #happyholidays @ Lake Forest, California",5,3,😊,😊,3,😊,3,😊,3,😊,3,3
1042,I had to make one! #thanksgivingwithblackfamilies#thanksgiving…,19,2,😜,📷,1,😊,3,🔥,0,😊,3,0
1720,#TBT halloween was fun. #jabroni #thegreatone #peopleschamp p_nersesian @ The King Eddy Saloon,10,1,📷,📷,1,😜,2,📷,1,😜,2,2
885,Accidentally opened an xmas gift so excited to try out all these @user goodies today!…,19,2,😜,😊,3,😊,3,😜,2,😊,3,1
2508,Rainy Day In The Trap Music Video In my bio Go Watch And Subscribe #SeasonedLife…,4,0,🔥,😊,3,😊,3,🔥,0,🔥,0,0
1632,Neat and Tidy. @user Get the scarf from the always fresh @user @ San Jose City Hall,10,1,📷,😊,3,🔥,0,😊,3,😊,3,1
32,Almost there... Just two more spoons!! #travelismypassion…,5,3,😊,😊,3,🔥,0,😊,3,😊,3,3
2042,"Double Take, Double Down... Wednesdays are good for doubling things. : slakingfool…",10,1,📷,😊,3,😜,2,🔥,0,😜,2,0
403,"@user oh well nothing I can do about it anymore, water under the bridge na so go with the flow na lang. Just do what I'm supposed to do",5,3,😊,😊,3,🔥,0,😊,3,😊,3,3
2725,SLLAAAAYYYYYY!!!!!!!! All the way from the 305! Reppin the hiphopkidz squad. Make sure you…,4,0,🔥,🔥,0,😜,2,🔥,0,🔥,0,0
1447,Selfiè is the best thing when u don't know what have to do @ San…,19,2,😜,📷,1,📷,1,📷,1,📷,1,3
2344,Today is the day! Change Your Life.Private Training/Online Coaching:…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
1301,A nice day of #relaxing after a great weekend #celebrating my #birthday #gay #gayboy #gayguy…,19,2,😜,😊,3,😊,3,😜,2,😊,3,3
2019,- shotbymatthouston @ Studio City,10,1,📷,📷,1,📷,1,📷,1,📷,1,1
780,I knew I belonged to Gryffindor! @ Warner Bros. Studio Tour Hollywood,19,2,😜,😊,3,😜,2,📷,1,😊,3,3
239,"Everyone wants to sit in Aunt Tiffy's lap #happythanksgivng @ Newport Beach, Newport Beach,…",5,3,😊,📷,1,😊,3,🔥,0,😊,3,3
2526,Lets just say my legs were on FIRE but I enjoyed every second of it!!!! #FueledByHerbalife…,4,0,🔥,🔥,0,😊,3,🔥,0,🔥,0,0
1272,It's been a WICKED Friday night @ Segerstrom Center for the Arts,19,2,😜,🔥,0,🔥,0,😊,3,🔥,0,0
949,I finally woke up and saw the light! #antique #lightbulb #display #SanFrancisco #california…,19,2,😜,😊,3,😊,3,📷,1,😊,3,0
1130,Day 1 of 2 . Let's do this #dance#drill#solos#duets#teams#letsgo #keepitmovin #like#competition…,19,2,😜,😊,3,🔥,0,🔥,0,🔥,0,1
2871,"My sessions aren't over when it's time, we're done we win. Personal Training/Online Coaching:…",4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
2353,Gotem #chill #fitness #gym #gymmode #workout #gymrat #goodlife #sorrynotsorry #gain #burn @user,4,0,🔥,📷,1,🔥,0,😊,3,🔥,0,0
2231,Loving these summer days in #LaLaLand #Upbra @user #PushUp @user @ L.A.'s Miracle…,10,1,📷,😊,3,😊,3,🔥,0,😊,3,1
2884,Post cards for design week #DWPDX Friday April 22nd 4-7 PM #dwpdx2016 just arrived. #XPLANE…,4,0,🔥,😊,3,😊,3,😊,3,📷,1,1
2297,@user @user @user #kpd2016 @ Classic Bowling Center,4,0,🔥,📷,1,📷,1,📷,1,📷,1,1
1819,Who else is sleeping in the snow tonight praying to see stars? : @user @ Crater Lake…,10,1,📷,😊,3,🔥,0,😜,2,😊,3,3
40,First 5k &amp; first time racing in uniform in many moons today! Forgot how much fun both were. I…,5,3,😊,😊,3,😜,2,🔥,0,😊,3,1
443,Saturday conditioning with this crew!!! Thanks @user …,5,3,😊,😊,3,🔥,0,🔥,0,🔥,0,2
1289,Chriiiiiis I loved our dinner tonite..oh and our talk lol Now these are the kinda dates I need…,19,2,😜,😊,3,🔥,0,😊,3,😊,3,3
1974,"Thanks for the , kennyhackit ...@naturesbakery #naturesbakery #lifesgreatjourneys #figbars…",10,1,📷,😊,3,😊,3,😊,3,😊,3,3
459,"@user @user That is certainly your right, but I'll always listen to the scientific experts first.",5,3,😊,😊,3,🔥,0,😊,3,😊,3,3
43,The one night a year I don't have to wear my orange polo. Ready for this Christmas party …,5,3,😊,😊,3,😊,3,😊,3,😊,3,0
1525,#TACOMA #LAKEWOOD #WA LET #WORK!!!I have really been enjoying #shooting out here in #Tacoma…,10,1,📷,🔥,0,🔥,0,🔥,0,📷,1,1
1389,add me @ PIER 39,19,2,😜,📷,1,📷,1,🔥,0,😊,3,1
1687,JamesAlanPhoto 2015 From our shoot at georgehaasphoto studio#dwizdendivine #model #sfmodel…,10,1,📷,📷,1,📷,1,📷,1,📷,1,1
420,My dinner #earlybird #seabass @ Fisherman's Market &amp; Grill,5,3,😊,📷,1,😊,3,📷,1,😊,3,3
2599,pinkdolphinsf @user #TheBayArea @ Haight Street,4,0,🔥,📷,1,😜,2,🔥,0,📷,1,1
2368,"Nothing but the hits #topsoundtracks #lostboys #istillhaveacdplayer @ North Hollywood,…",4,0,🔥,😊,3,😊,3,🔥,0,🔥,0,1
1519,"Who did it better?!? @ Los Angeles, California",10,1,📷,😊,3,😜,2,🔥,0,😜,2,2
1502,a sandwich so glorious a stranger asked if she could take a photo of it ... ( : @user,10,1,📷,📷,1,📷,1,📷,1,📷,1,1
2829,"Yesterday with my sister! She made the @ Menifee, California",4,0,🔥,📷,1,😊,3,😊,3,😊,3,1
600,Leg warmers over my Teekis for some chilly #forest #hiking #fun #teekigirls #takeyourteekis…,5,3,😊,😊,3,😊,3,📷,1,😊,3,1
1495,Handcuff me #RT16 @ Rio Convention Center Las Vegas Supernatural,19,2,😜,😜,2,🔥,0,🔥,0,🔥,0,0
2380,Wishing I was back at @user instead of studying rn. RL Grime KILLED it #snowglobe2016…,4,0,🔥,😜,2,😊,3,😊,3,🔥,0,2
1086,I was at the last fucking concert in Las fucking Vegas #ripmotleycrue #lasvegas…,19,2,😜,🔥,0,🔥,0,🔥,0,🔥,0,0
1719,"get your portraits! @ Chico, California",10,1,📷,📷,1,📷,1,🔥,0,📷,1,1
292,"Because I was working late, look who popped in to have dinner with me... jeff.letourneau! …",5,3,😊,📷,1,🔥,0,😊,3,😊,3,2
2295,Look on a YACHT!!! Loved being Lauren's plus one to her office party!! #holidaycelebrations @user,4,0,🔥,😊,3,🔥,0,🔥,0,😊,3,3
1284,Day 14: #universalyogalove #dhanurasana belly down bow. Nothing fancy my arms are too short. …,19,2,😜,😊,3,😜,2,😊,3,😊,3,1
2109,"Take a picture, it'll last longer. (Succulent/Rock Purslane flowers) #HappyEaster…",10,1,📷,📷,1,📷,1,📷,1,📷,1,1
1667,Looking Towards O.B. @user @ South Mission Beach,10,1,📷,📷,1,😜,2,🔥,0,📷,1,1
735,Finished for today next session is to start bringing all these tattoos together done on my…,5,3,😊,😊,3,😜,2,😊,3,🔥,0,1
708,"Hair nappy, but I'm on a soft carpet in my monroecompany jogger sweats. So I'm kickin shit.. …",5,3,😊,😊,3,🔥,0,😜,2,😜,2,1
263,"@user but if I think about your thoughts, then whose thoughts am i really thinking? Also, it was a joke.",5,3,😊,😜,2,😜,2,😜,2,😜,2,3
1490,"Morning y'all. Have a blessed day. He excelled again @ Anaheim, California",19,2,😜,😊,3,🔥,0,😊,3,😊,3,0
1286,#selfie #seattle @ The W Hotel,19,2,😜,📷,1,📷,1,📷,1,📷,1,1
845,WEST COASTING IT! ARE YOU WITH ME #teamtahiry #TahiryTakesTheBay meet me tonite HRLOT #SF…,19,2,😜,😊,3,🔥,0,😊,3,🔥,0,1
17,@user @user Is that cannabis?,5,3,😊,😜,2,😊,3,😜,2,😜,2,0
189,Made another new friend today #peewee #impersonator #sogood #freemontstreet #thatsthebiketho!…,5,3,😊,😊,3,😊,3,😊,3,😜,2,2
514,"Nog. Wine. Fire. Stockings. Christmas! @ Thousand Oaks, California",5,3,😊,😊,3,😊,3,🔥,0,😊,3,0
2352,Studio session with my padre @user #captinhook @ University of Southern California,4,0,🔥,😊,3,😜,2,🔥,0,📷,1,1
190,@user came to #Vegas to speak at #wwdmagic on the #artofstorytelling he wore #mrturk @user,5,3,😊,😊,3,🔥,0,😊,3,📷,1,1
1124,All this cake @ Cuban Pete's Mojito Lounge,19,2,😜,😊,3,😊,3,📷,1,😊,3,2
2476,DROPPED A NEW REMIX F/ @user @ Club 424,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
1172,Fairly busy. disneyland#TreeSapPhotography #DisneylandHolidays @ Disneyland,19,2,😜,😊,3,📷,1,📷,1,📷,1,1
222,70's Parchment Oxford Chuck's... Who says wearing white-ish after Labor Day is a faux pas? …,5,3,😊,😊,3,😊,3,😜,2,😜,2,1
582,"Afternoon cup @user #GoGetYourWhidbey (@ Whidbey Coffee in Mukilteo, WA)",5,3,😊,📷,1,😊,3,📷,1,😊,3,1
165,It's out!! @ AMC Puente Hills 20,5,3,😊,😊,3,🔥,0,🔥,0,🔥,0,0
595,#santa #pikachu came in early and greeted us on our way down the #tram @ Palm Springs Aerial…,5,3,😊,😊,3,😊,3,🔥,0,😊,3,1
376,Pretty nice view from the #makeup trailer today (@ Will Rogers State Beach),5,3,😊,📷,1,📷,1,📷,1,📷,1,1
1756,"Strive to be greater than you were yesterday. @user @ Ocean Beach, San Francisco",10,1,📷,😊,3,🔥,0,🔥,0,😊,3,3
958,This one was fighting her nap so we took the car in...then I ran her to sleep #motherrunner…,19,2,😜,😜,2,😜,2,😜,2,😊,3,0
1682,more kart seat time. three wide into turn 1 w/ zmercyfilms &amp; juns2k !! : solis_m_ @ The Ridge…,10,1,📷,😊,3,🔥,0,😊,3,🔥,0,1
2601,always on the look out for gluten free spots because of @user and this spot was so if…,4,0,🔥,😊,3,😊,3,😊,3,😊,3,1
2370,Windmill Plyo workout to get your heart pumping and those legs burning!! Try it and let me…,4,0,🔥,🔥,0,🔥,0,🔥,0,🔥,0,0
464,Selfie got fancy with this clip on lens Surrounded by pros at the Band Pro One World Open…,5,3,😊,📷,1,📷,1,📷,1,📷,1,1
1566,"I'm better off not looking through your eyes, but looking through my own. .... :…",10,1,📷,😊,3,😊,3,😊,3,😊,3,3
937,"@user yessssss! Yesterday, but I haven't opened it yet. Waiting to see what the conf swag is",19,2,😜,😊,3,🔥,0,🔥,0,😊,3,0
2908,[#NewMusic] :: @user - 'Luv Wit Me' [prod. Crown Productions] #NP on #SoundCloud…,4,0,🔥,😊,3,😊,3,🔥,0,🔥,0,0
1010,"If I lose a finger using this, I'm blaming my friends who informed me of their existence ! @ Harbor…",19,2,😜,😜,2,😜,2,😜,2,😜,2,0
1785,Looks like cocoathetourdog is having fun on the #SetInStoneTour! : @user,10,1,📷,😊,3,😊,3,🔥,0,😊,3,1
2880,"WAKE N BAKE SAIDS dylanmachiavelli HuRRY UP &amp; BLAZE UP @ Los Angeles, California",4,0,🔥,📷,1,🔥,0,🔥,0,🔥,0,0
1534,"12'6"" Mongoose Speed + X-Wing Carbon + Maleko boardshorts = smooth, stylish glide. : @user",10,1,📷,📷,1,😜,2,📷,1,🔥,0,1
2580,Alpine Electronics #xmas lunch was pretty cool this year #aloha #myjobisbetterthanyours @user,4,0,🔥,😊,3,😊,3,🔥,0,😊,3,1
299,After work treats and breakfast tomorrow morning! Gonna help with a big glass of #gotmilk …,5,3,😊,😊,3,😊,3,📷,1,😊,3,1
879,Mean Girls #bjj #jiujitsu #mma #fit #bjjgirls #jiujitsugirls #mmagirls #girlsingis #fitgirls…,19,2,😜,📷,1,😜,2,🔥,0,🔥,0,1
1511,#malemodel #chase olswang during a #photoshoot with @user #pattymo #pmp…,10,1,📷,📷,1,📷,1,📷,1,📷,1,1
1740,"I Done Gained A Lil Weight , &amp; I'm Keepin' It Up || : #Photosbykev @ Los Angeles, California",10,1,📷,📷,1,📷,1,🔥,0,🔥,0,1
1976,Martini Monday is back... swing by for $5 specials all day! : @user @ The Montana…,10,1,📷,😊,3,🔥,0,🔥,0,😊,3,1
899,"02.28.16 | Mock IT up | to crowdfound OR not {backer gets to keep the esoteric piece } for now,…",19,2,😜,😊,3,🔥,0,😊,3,😊,3,1
79,And of course there's always a little yoga involved. #castawaycove #disneyland #springbreak…,5,3,😊,😊,3,😊,3,🔥,0,😊,3,3
2912,ONE LOVE CALI REGGAE FESTThat Lineup Tho We're super stoked to announce that we'll be…,4,0,🔥,😊,3,🔥,0,🔥,0,🔥,0,0
2327,That Truffle burger is !Not many chefs and owners would eat at their own…,4,0,🔥,😊,3,😊,3,😜,2,😊,3,2
905,Samantha did not want to be outdone and immediately placed a Watchtower #jw #jwfamily…,19,2,😜,😜,2,😜,2,😊,3,😊,3,0
331,"Thanks guys! This day couldn't have gone any better! #23 @ Santa Monica, California",5,3,😊,😊,3,😊,3,😊,3,😊,3,3
308,The sun is shining again in SoCal !!!,5,3,😊,😊,3,😜,2,🔥,0,😊,3,3
1673,Surrounded by a bloom of tiny suns. @user ( by @user #weekendadventures #flowers…,10,1,📷,📷,1,😊,3,📷,1,😊,3,3
1021,too many margaritas make a goooooood night @ Tortilla Flats…,19,2,😜,🔥,0,🔥,0,🔥,0,😜,2,1
1155,Chest and delts. Trying to get some #WyckedShoulders like my guy wycked_shaun ... last workout…,19,2,😜,😊,3,🔥,0,🔥,0,🔥,0,1
1696,"Always the most fun playing @user #gunfingers mhphoto @ Lucky Bar, Victoria",10,1,📷,😊,3,📷,1,🔥,0,😜,2,0
2885,Talented mofo did it again.@keithdixon0072 #premiumjunk…,4,0,🔥,😊,3,🔥,0,😊,3,🔥,0,0
